condition,tau,n_folds,mean_retrieval_entropy_bits_mean,mean_retrieval_entropy_bits_std,mean_top5_probability_mass_mean,mean_top5_probability_mass_std,mean_top10_probability_mass_mean,mean_top10_probability_mass_std,mean_positive_probability_mean,mean_positive_probability_std,mean_free_energy_mean,mean_free_energy_std
Fine-Tuned E5,0.07950657436742774,5,7.963149627670413,0.22087872178227183,0.24816948666825628,0.03000732622284084,0.3229253000259512,0.03251503396023129,0.06769303316233162,0.012241321031689635,-0.703454643428921,0.003639632328746838
Fine-Tuned E5,0.0858521750848739,5,8.400619049796152,0.1812495831297652,0.20402197531313152,0.02531992601888154,0.27127595366695473,0.028060691765399902,0.05411279483822301,0.009907762240542515,-0.7394741164309587,0.004035352600451404
Fine-Tuned E5,0.09270423264297287,5,8.782391876061098,0.14348025469443956,0.16616118754052778,0.020712207540682342,0.22589983694217838,0.023457326119586234,0.04281768863446282,0.007777260053654227,-0.7803135092600394,0.004487807824457789
Fine-Tuned E5,0.10010316851525645,5,9.107538060432798,0.11018853690701347,0.13455683125596968,0.01651820442727284,0.18709964439471116,0.01910189981272825,0.03369260589450065,0.00596174259190865,-0.8262226807375072,0.004924306652632297
Fine-Tuned E5,0.10809263030508903,5,9.379208118639875,0.08263866973890145,0.10875321735813011,0.012925927119102839,0.154654265535724,0.015249874640867156,0.026488699844030277,0.004496546488074066,-0.8774444341049433,0.005308831356305305
Fine-Tuned E5,0.11671974923043442,5,9.603133531231034,0.060944531043126145,0.08803205333644033,0.009989240764031753,0.1279780773843132,0.012012297530167778,0.020893498613275087,0.003361209324494823,-0.9342310282872235,0.005629503918444727
Fine-Tuned E5,0.1260354181590685,5,9.78615181182035,0.044490193999752535,0.07157346104502764,0.007668735249173389,0.10629688116468394,0.009390144531177185,0.016589503088478584,0.002505839982065907,-0.9968582784455478,0.005887700343605392
Fine-Tuned E5,0.13609459183441505,5,9.935105656901339,0.03234273239995782,0.058577037225049054,0.005876935120517405,0.08879299601606065,0.007319782405391429,0.013291295964807432,0.0018723809245986302,-1.065635932095994,0.006090839186225321
Fine-Tuned E5,0.14695661106308916,5,10.056204571926905,0.02353891286492113,0.048331645031616355,0.004512776060857166,0.07469956273203818,0.005711188991088053,0.010761717620872868,0.0014072014619753827,-1.1409145285921218,0.0062482009370137944
Fine-Tuned E5,0.1586855527765864,5,10.15476138088435,0.01723295326356396,0.04024248329468745,0.0034816165109212405,0.0633474908411091,0.004472421517814485,0.008813465720084837,0.0010662502548713184,-1.2230897177902602,0.006368804061970548
Fine-Tuned E5,0.17135060803219276,5,10.235163081919492,0.012745207385311241,0.033831013587037835,0.002703741729337924,0.05417908643390653,0.0035218146454444607,0.00730319516367844,0.0008156846017884659,-1.3126051063709645,0.006460513501699333
Fine-Tuned E5,0.18502649018300737,5,10.30095814367412,0.009557602661047467,0.028721493295335514,0.0021159602643469684,0.04674276419491134,0.0027921036165650197,0.006123164361497865,0.0006304857600927181,-1.40995446247012,0.006529806320684992
Fine-Tuned E5,0.19979387562494444,5,10.354985365027364,0.007287957012232076,0.02462310704849399,0.001669942967751974,0.040679303081351724,0.002230268188936973,0.005193111009085707,0.0004925450191722838,-1.5156838161046386,0.006581844124557718
Fine-Tuned E5,0.2157398797207566,5,10.399505032407328,0.00566040513954868,0.021312456383946465,0.0013294886359672302,0.03570585441857706,0.0017955859216894703,0.0044534101504719115,0.0003888883244405611,-1.630393763267574,0.006620661419933075
Fine-Tuned E5,0.2329585707086384,5,10.43631546367403,0.004479114590663329,0.018618407146170732,0.0010677825564922728,0.03160081339719935,0.0014572378714574068,0.0038597113369385526,0.0003102502186373361,-1.7547421340910567,0.006649376425033171
