fold,condition,score_type,cosine_similarity
3,Base E5,positive_score,0.8025422692298889
3,Base E5,positive_score,0.8463588953018188
3,Base E5,positive_score,0.7973033785820007
3,Base E5,positive_score,0.8584014177322388
3,Base E5,positive_score,0.7265667915344238
3,Base E5,positive_score,0.8532695770263672
3,Base E5,positive_score,0.8115110397338867
3,Base E5,positive_score,0.869754433631897
3,Base E5,positive_score,0.7978538274765015
3,Base E5,positive_score,0.7894168496131897
3,Base E5,positive_score,0.8283283710479736
3,Base E5,positive_score,0.7976862788200378
3,Base E5,positive_score,0.8296963572502136
3,Base E5,positive_score,0.8192974328994751
3,Base E5,positive_score,0.7922401428222656
3,Base E5,positive_score,0.8057218194007874
3,Base E5,positive_score,0.7677395343780518
3,Base E5,positive_score,0.7982924580574036
3,Base E5,positive_score,0.8239888548851013
3,Base E5,positive_score,0.8485029935836792
3,Base E5,positive_score,0.7831683158874512
3,Base E5,positive_score,0.8945508599281311
3,Base E5,positive_score,0.8242670297622681
3,Base E5,positive_score,0.9062433242797852
3,Base E5,positive_score,0.8751425743103027
3,Base E5,positive_score,0.8657652735710144
3,Base E5,positive_score,0.8450903296470642
3,Base E5,positive_score,0.8735783696174622
3,Base E5,positive_score,0.8635006546974182
3,Base E5,positive_score,0.9015821814537048
3,Base E5,positive_score,0.8934153318405151
3,Base E5,positive_score,0.870853841304779
3,Base E5,positive_score,0.8450751304626465
3,Base E5,positive_score,0.8488971590995789
3,Base E5,positive_score,0.8323596119880676
3,Base E5,positive_score,0.8950248956680298
3,Base E5,positive_score,0.9036728143692015
3,Base E5,positive_score,0.9034331440925598
3,Base E5,positive_score,0.8833487629890442
3,Base E5,positive_score,0.8544860482215881
3,Base E5,positive_score,0.8777863383293152
3,Base E5,positive_score,0.8933619856834412
3,Base E5,positive_score,0.8518153429031372
3,Base E5,positive_score,0.8620975613594055
3,Base E5,positive_score,0.8865050077438354
3,Base E5,positive_score,0.9141566753387452
3,Base E5,positive_score,0.938313364982605
3,Base E5,positive_score,0.8755978345870972
3,Base E5,positive_score,0.8472430109977722
3,Base E5,positive_score,0.901557207107544
3,Base E5,positive_score,0.8241736888885498
3,Base E5,positive_score,0.8559057712554932
3,Base E5,positive_score,0.9174044728279114
3,Base E5,positive_score,0.8875910639762878
3,Base E5,positive_score,0.851190447807312
3,Base E5,positive_score,0.8910070657730103
3,Base E5,positive_score,0.8462131023406982
3,Base E5,positive_score,0.8000809550285339
3,Base E5,positive_score,0.8226526379585266
3,Base E5,positive_score,0.8560978770256042
3,Base E5,positive_score,0.8142507076263428
3,Base E5,positive_score,0.8481581211090088
3,Base E5,positive_score,0.8378455638885498
3,Base E5,positive_score,0.8069590926170349
3,Base E5,positive_score,0.8258967399597168
3,Base E5,positive_score,0.8354503512382507
3,Base E5,positive_score,0.787655770778656
3,Base E5,positive_score,0.8114460110664368
3,Base E5,positive_score,0.8089380860328674
3,Base E5,positive_score,0.8630529642105103
3,Base E5,positive_score,0.8463386297225952
3,Base E5,positive_score,0.8456193804740906
3,Base E5,positive_score,0.8380643725395203
3,Base E5,positive_score,0.8575899600982666
3,Base E5,positive_score,0.8390082120895386
3,Base E5,positive_score,0.8632746338844299
3,Base E5,positive_score,0.8275561928749084
3,Base E5,positive_score,0.856201708316803
3,Base E5,positive_score,0.8151125907897949
3,Base E5,positive_score,0.8496496677398682
3,Base E5,positive_score,0.7876306772232056
3,Base E5,positive_score,0.7783298492431641
3,Base E5,positive_score,0.796076238155365
3,Base E5,positive_score,0.8495372533798218
3,Base E5,positive_score,0.81944340467453
3,Base E5,positive_score,0.804905891418457
3,Base E5,positive_score,0.7422508001327515
3,Base E5,positive_score,0.7851148843765259
3,Base E5,positive_score,0.7389408946037292
3,Base E5,positive_score,0.8264546394348145
3,Base E5,positive_score,0.8060202598571777
3,Base E5,positive_score,0.8149164319038391
3,Base E5,positive_score,0.7737389206886292
3,Base E5,positive_score,0.7775174975395203
3,Base E5,positive_score,0.7652137279510498
3,Base E5,positive_score,0.7652209401130676
3,Base E5,positive_score,0.7649635672569275
3,Base E5,positive_score,0.766948938369751
3,Base E5,positive_score,0.7581808567047119
3,Base E5,positive_score,0.7942467927932739
3,Base E5,positive_score,0.7635950446128845
3,Base E5,positive_score,0.778862476348877
3,Base E5,positive_score,0.7826182246208191
3,Base E5,positive_score,0.8020657300949097
3,Base E5,positive_score,0.791935384273529
3,Base E5,positive_score,0.7548487186431885
3,Base E5,positive_score,0.7848602533340454
3,Base E5,positive_score,0.7730298638343811
3,Base E5,positive_score,0.7768905758857727
3,Base E5,positive_score,0.7490397095680237
3,Base E5,positive_score,0.7615827322006226
3,Base E5,positive_score,0.8658193349838257
3,Base E5,positive_score,0.7948465943336487
3,Base E5,positive_score,0.8163348436355591
3,Base E5,positive_score,0.8090798258781433
3,Base E5,positive_score,0.8389232158660889
3,Base E5,positive_score,0.806718111038208
3,Base E5,positive_score,0.7607067227363586
3,Base E5,positive_score,0.7721878886222839
3,Base E5,positive_score,0.8088422417640686
3,Base E5,positive_score,0.7546894550323486
3,Base E5,positive_score,0.8126814961433411
3,Base E5,positive_score,0.7456879019737244
3,Base E5,positive_score,0.7761247754096985
3,Base E5,positive_score,0.7389034032821655
3,Base E5,positive_score,0.823197603225708
3,Base E5,positive_score,0.7379661798477173
3,Base E5,positive_score,0.786658763885498
3,Base E5,positive_score,0.8140861392021179
3,Base E5,positive_score,0.889188826084137
3,Base E5,positive_score,0.8776872158050537
3,Base E5,positive_score,0.8691413998603821
3,Base E5,positive_score,0.8665950298309326
3,Base E5,positive_score,0.9200719594955444
3,Base E5,positive_score,0.7573574185371399
3,Base E5,positive_score,0.8730341196060181
3,Base E5,positive_score,0.8176614046096802
3,Base E5,positive_score,0.8498226404190063
3,Base E5,positive_score,0.827530562877655
3,Base E5,positive_score,0.8606970906257629
3,Base E5,positive_score,0.8114766478538513
3,Base E5,positive_score,0.8818712830543518
3,Base E5,positive_score,0.9208279848098756
3,Base E5,positive_score,0.872024655342102
3,Base E5,positive_score,0.8979188799858093
3,Base E5,positive_score,0.8540455102920532
3,Base E5,positive_score,0.8377044200897217
3,Base E5,positive_score,0.862366259098053
3,Base E5,positive_score,0.8918052315711975
3,Base E5,positive_score,0.810212254524231
3,Base E5,positive_score,0.7930188775062561
3,Base E5,positive_score,0.8252701759338379
3,Base E5,positive_score,0.7765879034996033
3,Base E5,positive_score,0.856052577495575
3,Base E5,positive_score,0.8731480836868286
3,Base E5,positive_score,0.914883553981781
3,Base E5,positive_score,0.8807064294815063
3,Base E5,positive_score,0.8036230802536011
3,Base E5,positive_score,0.834610641002655
3,Base E5,positive_score,0.812639057636261
3,Base E5,positive_score,0.7924166321754456
3,Base E5,positive_score,0.8621687889099121
3,Base E5,positive_score,0.8142697215080261
3,Base E5,positive_score,0.8229833841323853
3,Base E5,positive_score,0.819425106048584
3,Base E5,positive_score,0.8645063042640686
3,Base E5,positive_score,0.8233137130737305
3,Base E5,positive_score,0.8632909655570984
3,Base E5,positive_score,0.8377223014831543
3,Base E5,positive_score,0.759253740310669
3,Base E5,positive_score,0.8385598063468933
3,Base E5,positive_score,0.8793284296989441
3,Base E5,positive_score,0.7546282410621643
3,Base E5,positive_score,0.830858051776886
3,Base E5,positive_score,0.8488066792488098
3,Base E5,positive_score,0.8499744534492493
3,Base E5,positive_score,0.8414895534515381
3,Base E5,positive_score,0.8598644137382507
3,Base E5,positive_score,0.8573827147483826
3,Base E5,positive_score,0.8534560203552246
3,Base E5,positive_score,0.8607355952262878
3,Base E5,positive_score,0.7965181469917297
3,Base E5,positive_score,0.833599865436554
3,Base E5,positive_score,0.7992938160896301
3,Base E5,positive_score,0.8390972018241882
3,Base E5,positive_score,0.7731226682662964
3,Base E5,positive_score,0.8161391615867615
3,Base E5,positive_score,0.8179615139961243
3,Base E5,positive_score,0.8051089644432068
3,Base E5,positive_score,0.7837185263633728
3,Base E5,positive_score,0.7698581218719482
3,Base E5,positive_score,0.7897109389305115
3,Base E5,positive_score,0.8005726337432861
3,Base E5,positive_score,0.8749706745147705
3,Base E5,positive_score,0.8836144804954529
3,Base E5,positive_score,0.846610426902771
3,Base E5,positive_score,0.880158007144928
3,Base E5,positive_score,0.7966987490653992
3,Base E5,positive_score,0.7933039665222168
3,Base E5,positive_score,0.8266099691390991
3,Base E5,positive_score,0.819487988948822
3,Base E5,positive_score,0.8625077605247498
3,Base E5,positive_score,0.8553813099861145
3,Base E5,positive_score,0.7995402216911316
3,Base E5,positive_score,0.8243262767791748
3,Base E5,positive_score,0.890432596206665
3,Base E5,positive_score,0.8630549311637878
3,Base E5,positive_score,0.8534630537033081
3,Base E5,positive_score,0.8433085680007935
3,Base E5,positive_score,0.8837273120880127
3,Base E5,positive_score,0.8614540100097656
3,Base E5,positive_score,0.830639660358429
3,Base E5,positive_score,0.8724881410598755
3,Base E5,positive_score,0.8121333122253418
3,Base E5,positive_score,0.8034366369247437
3,Base E5,positive_score,0.8256170153617859
3,Base E5,positive_score,0.8530727028846741
3,Base E5,positive_score,0.8713801503181458
3,Base E5,positive_score,0.8604133129119873
3,Base E5,positive_score,0.7772408723831177
3,Base E5,positive_score,0.8284775614738464
3,Base E5,positive_score,0.8684104084968567
3,Base E5,positive_score,0.8227309584617615
3,Base E5,positive_score,0.8164657950401306
3,Base E5,positive_score,0.8781843185424805
3,Base E5,positive_score,0.799924910068512
3,Base E5,positive_score,0.7745872735977173
3,Base E5,positive_score,0.7855132222175598
3,Base E5,positive_score,0.7888283729553223
3,Base E5,positive_score,0.8846668004989624
3,Base E5,positive_score,0.8580238819122314
3,Base E5,positive_score,0.8492024540901184
3,Base E5,positive_score,0.8687039017677307
3,Base E5,positive_score,0.8158957362174988
3,Base E5,positive_score,0.8555946946144104
3,Base E5,positive_score,0.8362084627151489
3,Base E5,positive_score,0.8243762850761414
3,Base E5,positive_score,0.8516720533370972
3,Base E5,positive_score,0.8032553791999817
3,Base E5,positive_score,0.8101212978363037
3,Base E5,positive_score,0.809500515460968
3,Base E5,positive_score,0.8514926433563232
3,Base E5,positive_score,0.8407649397850037
3,Base E5,positive_score,0.8547452688217163
3,Base E5,positive_score,0.8418639898300171
3,Base E5,positive_score,0.8123136758804321
3,Base E5,positive_score,0.7964258193969727
3,Base E5,positive_score,0.8550447225570679
3,Base E5,positive_score,0.7958845496177673
3,Base E5,positive_score,0.8254766464233398
3,Base E5,positive_score,0.8258728384971619
3,Base E5,positive_score,0.8691228628158569
3,Base E5,positive_score,0.7966704964637756
3,Base E5,positive_score,0.8181927800178528
3,Base E5,positive_score,0.8156444430351257
3,Base E5,positive_score,0.8145066499710083
3,Base E5,positive_score,0.7819550633430481
3,Base E5,positive_score,0.8652086853981018
3,Base E5,positive_score,0.867816686630249
3,Base E5,positive_score,0.8154236674308777
3,Base E5,positive_score,0.8689374923706055
3,Base E5,positive_score,0.803368866443634
3,Base E5,positive_score,0.800947904586792
3,Base E5,positive_score,0.7907722592353821
3,Base E5,positive_score,0.7838929295539856
3,Base E5,positive_score,0.8493092656135559
3,Base E5,positive_score,0.7664088606834412
3,Base E5,positive_score,0.8140489459037781
3,Base E5,positive_score,0.7772504687309265
3,Base E5,positive_score,0.82076096534729
3,Base E5,positive_score,0.7825618982315063
3,Base E5,positive_score,0.7763658761978149
3,Base E5,positive_score,0.764304518699646
3,Base E5,positive_score,0.83547443151474
3,Base E5,positive_score,0.8073707222938538
3,Base E5,positive_score,0.8053143620491028
3,Base E5,positive_score,0.8199530243873596
3,Base E5,positive_score,0.8498340845108032
3,Base E5,positive_score,0.8059985637664795
3,Base E5,positive_score,0.83414626121521
3,Base E5,positive_score,0.8345890641212463
3,Base E5,positive_score,0.8782820105552673
3,Base E5,positive_score,0.8637588024139404
3,Base E5,positive_score,0.874767005443573
3,Base E5,positive_score,0.8412966132164001
3,Base E5,positive_score,0.8168076276779175
3,Base E5,positive_score,0.8164355754852295
3,Base E5,positive_score,0.8055123686790466
3,Base E5,positive_score,0.8499983549118042
3,Base E5,positive_score,0.796116292476654
3,Base E5,positive_score,0.8183159232139587
3,Base E5,positive_score,0.8472038507461548
3,Base E5,positive_score,0.8215137720108032
3,Base E5,positive_score,0.877328097820282
3,Base E5,positive_score,0.8407390117645264
3,Base E5,positive_score,0.8396649956703186
3,Base E5,positive_score,0.8447519540786743
3,Base E5,positive_score,0.8056454658508301
3,Base E5,positive_score,0.8405240774154663
3,Base E5,positive_score,0.8057660460472107
3,Base E5,positive_score,0.8172425627708435
3,Base E5,positive_score,0.8730211853981018
3,Base E5,positive_score,0.8258805871009827
3,Base E5,positive_score,0.8241977095603943
3,Base E5,positive_score,0.8598378300666809
3,Base E5,positive_score,0.8528463244438171
3,Base E5,positive_score,0.824359655380249
3,Base E5,positive_score,0.8013317584991455
3,Base E5,positive_score,0.8667172193527222
3,Base E5,positive_score,0.8211615085601807
3,Base E5,positive_score,0.8311443328857422
3,Base E5,positive_score,0.8505722880363464
3,Base E5,positive_score,0.8272362947463989
3,Base E5,positive_score,0.8750787973403931
3,Base E5,positive_score,0.7912849187850952
3,Base E5,positive_score,0.8001397252082825
3,Base E5,positive_score,0.7891793847084045
3,Base E5,positive_score,0.8147777318954468
3,Base E5,positive_score,0.8174853324890137
3,Base E5,positive_score,0.8093054890632629
3,Base E5,positive_score,0.8284528851509094
3,Base E5,positive_score,0.8257224559783936
3,Base E5,positive_score,0.7987878322601318
3,Base E5,positive_score,0.8336270451545715
3,Base E5,positive_score,0.7934331297874451
3,Base E5,positive_score,0.8762519955635071
3,Base E5,positive_score,0.8136930465698242
3,Base E5,positive_score,0.8374325037002563
3,Base E5,positive_score,0.8369872570037842
3,Base E5,positive_score,0.8709798455238342
3,Base E5,positive_score,0.8498268127441406
3,Base E5,positive_score,0.8179092407226562
3,Base E5,positive_score,0.7985710501670837
3,Base E5,positive_score,0.7871718406677246
3,Base E5,positive_score,0.7903648614883423
3,Base E5,positive_score,0.7671211957931519
3,Base E5,positive_score,0.8087226152420044
3,Base E5,positive_score,0.8536460399627686
3,Base E5,positive_score,0.7928434610366821
3,Base E5,positive_score,0.7753548622131348
3,Base E5,positive_score,0.8161523938179016
3,Base E5,positive_score,0.8497373461723328
3,Base E5,positive_score,0.8411756753921509
3,Base E5,positive_score,0.8633466362953186
3,Base E5,positive_score,0.8295124173164368
3,Base E5,positive_score,0.8269017338752747
3,Base E5,positive_score,0.7690504193305969
3,Base E5,positive_score,0.8387499451637268
3,Base E5,positive_score,0.8078249096870422
3,Base E5,positive_score,0.824375569820404
3,Base E5,positive_score,0.7838072180747986
3,Base E5,positive_score,0.7849653363227844
3,Base E5,positive_score,0.880934476852417
3,Base E5,positive_score,0.8126978278160095
3,Base E5,positive_score,0.8499225974082947
3,Base E5,positive_score,0.8147544860839844
3,Base E5,positive_score,0.8334546685218811
3,Base E5,positive_score,0.8680336475372314
3,Base E5,positive_score,0.8676968812942505
3,Base E5,positive_score,0.814061164855957
3,Base E5,positive_score,0.8780718445777893
3,Base E5,positive_score,0.8822389245033264
3,Base E5,positive_score,0.8753145933151245
3,Base E5,positive_score,0.8185174465179443
3,Base E5,positive_score,0.8729932308197021
3,Base E5,positive_score,0.8156759738922119
3,Base E5,positive_score,0.8556662201881409
3,Base E5,positive_score,0.8456248044967651
3,Base E5,positive_score,0.8643666505813599
3,Base E5,positive_score,0.860797643661499
3,Base E5,positive_score,0.8485498428344727
3,Base E5,positive_score,0.8632392287254333
3,Base E5,positive_score,0.8511083126068115
3,Base E5,positive_score,0.8400049209594727
3,Base E5,positive_score,0.8368636965751648
3,Base E5,positive_score,0.8417946100234985
3,Base E5,positive_score,0.8057365417480469
3,Base E5,positive_score,0.8223674297332764
3,Base E5,positive_score,0.8085983991622925
3,Base E5,positive_score,0.7847014665603638
3,Base E5,positive_score,0.7986931204795837
3,Base E5,positive_score,0.8645243644714355
3,Base E5,positive_score,0.8366754055023193
3,Base E5,positive_score,0.8436405658721924
3,Base E5,positive_score,0.8502506017684937
3,Base E5,positive_score,0.8512888550758362
3,Base E5,positive_score,0.8197306990623474
3,Base E5,positive_score,0.8122903108596802
3,Base E5,positive_score,0.8401373624801636
3,Base E5,positive_score,0.8533226251602173
3,Base E5,positive_score,0.7833003997802734
3,Base E5,positive_score,0.8385141491889954
3,Base E5,positive_score,0.8228572607040405
3,Base E5,positive_score,0.8319324851036072
3,Base E5,positive_score,0.8023280501365662
3,Base E5,positive_score,0.8214601278305054
3,Base E5,positive_score,0.8140866756439209
3,Base E5,positive_score,0.8180895447731018
3,Base E5,positive_score,0.8049798607826233
3,Base E5,positive_score,0.8263919949531555
3,Base E5,positive_score,0.8167374134063721
3,Base E5,positive_score,0.8501853346824646
3,Base E5,positive_score,0.8191198110580444
3,Base E5,positive_score,0.8700221180915833
3,Base E5,positive_score,0.8500670790672302
3,Base E5,positive_score,0.8396443128585815
3,Base E5,positive_score,0.8222764134407043
3,Base E5,positive_score,0.844001293182373
3,Base E5,positive_score,0.7807983160018921
3,Base E5,positive_score,0.8694742918014526
3,Base E5,positive_score,0.8547765612602234
3,Base E5,positive_score,0.8425148129463196
3,Base E5,positive_score,0.8803257346153259
3,Base E5,positive_score,0.8359427452087402
3,Base E5,positive_score,0.8385601043701172
3,Base E5,positive_score,0.8179757595062256
3,Base E5,positive_score,0.8476845026016235
3,Base E5,positive_score,0.7805780172348022
3,Base E5,positive_score,0.8323554396629333
3,Base E5,positive_score,0.8013228178024292
3,Base E5,positive_score,0.7975665330886841
3,Base E5,positive_score,0.8432708382606506
3,Base E5,positive_score,0.8604145050048828
3,Base E5,positive_score,0.803859293460846
3,Base E5,positive_score,0.8517373204231262
3,Base E5,positive_score,0.8028638958930969
3,Base E5,positive_score,0.8336164951324463
3,Base E5,positive_score,0.858170747756958
3,Base E5,positive_score,0.8325521349906921
3,Base E5,positive_score,0.8280133008956909
3,Base E5,positive_score,0.8426892161369324
3,Base E5,positive_score,0.8408982753753662
3,Base E5,positive_score,0.8824060559272766
3,Base E5,positive_score,0.8596452474594116
3,Base E5,positive_score,0.8161950707435608
3,Base E5,positive_score,0.7884483933448792
3,Base E5,positive_score,0.836067259311676
3,Base E5,positive_score,0.8903470039367676
3,Base E5,positive_score,0.8241392374038696
3,Base E5,positive_score,0.8703778982162476
3,Base E5,positive_score,0.8927575945854187
3,Base E5,positive_score,0.8293303847312927
3,Base E5,positive_score,0.8295171856880188
3,Base E5,positive_score,0.844480574131012
3,Base E5,positive_score,0.7913867831230164
3,Base E5,positive_score,0.832127571105957
3,Base E5,positive_score,0.8114367723464966
3,Base E5,positive_score,0.8403781056404114
3,Base E5,positive_score,0.7878627181053162
3,Base E5,positive_score,0.8683920502662659
3,Base E5,positive_score,0.825566828250885
3,Base E5,positive_score,0.8339869976043701
3,Base E5,positive_score,0.8294773697853088
3,Base E5,positive_score,0.8970102667808533
3,Base E5,positive_score,0.8395898342132568
3,Base E5,positive_score,0.8927921652793884
3,Base E5,positive_score,0.863694429397583
3,Base E5,positive_score,0.8164434432983398
3,Base E5,positive_score,0.8076260685920715
3,Base E5,positive_score,0.8144162893295288
3,Base E5,positive_score,0.8599904179573059
3,Base E5,positive_score,0.8484877347946167
3,Base E5,positive_score,0.8646699786186218
3,Base E5,positive_score,0.8633830547332764
3,Base E5,positive_score,0.8549096584320068
3,Base E5,positive_score,0.8755636811256409
3,Base E5,positive_score,0.8000218868255615
3,Base E5,positive_score,0.7936065793037415
3,Base E5,positive_score,0.8647225499153137
3,Base E5,positive_score,0.8319063186645508
3,Base E5,positive_score,0.7903637290000916
3,Base E5,positive_score,0.7999692559242249
3,Base E5,positive_score,0.8373318910598755
3,Base E5,positive_score,0.8393934369087219
3,Base E5,positive_score,0.7931930422782898
3,Base E5,positive_score,0.8348274230957031
3,Base E5,positive_score,0.8469961881637573
3,Base E5,positive_score,0.8232194781303406
3,Base E5,positive_score,0.816077709197998
3,Base E5,positive_score,0.7897977828979492
3,Base E5,positive_score,0.822469174861908
3,Base E5,positive_score,0.8045485615730286
3,Base E5,positive_score,0.8286106586456299
3,Base E5,positive_score,0.8452408909797668
3,Base E5,positive_score,0.8153049349784851
3,Base E5,positive_score,0.811857283115387
3,Base E5,positive_score,0.8029799461364746
3,Base E5,positive_score,0.8432139158248901
3,Base E5,positive_score,0.8068927526473999
3,Base E5,positive_score,0.8328379392623901
3,Base E5,positive_score,0.87501060962677
3,Base E5,positive_score,0.8836914896965027
3,Base E5,positive_score,0.8486868143081665
3,Base E5,positive_score,0.8546020984649658
3,Base E5,positive_score,0.8079470992088318
3,Base E5,positive_score,0.8087309002876282
3,Base E5,positive_score,0.7983824014663696
3,Base E5,positive_score,0.798906147480011
3,Base E5,positive_score,0.8352530002593994
3,Base E5,positive_score,0.826555073261261
3,Base E5,positive_score,0.7835699319839478
3,Base E5,positive_score,0.8517649173736572
3,Base E5,positive_score,0.8298617601394653
3,Base E5,positive_score,0.8463687896728516
3,Base E5,positive_score,0.8597259521484375
3,Base E5,positive_score,0.8371405005455017
3,Base E5,positive_score,0.8318527936935425
3,Base E5,positive_score,0.7738121747970581
3,Base E5,positive_score,0.7592676877975464
3,Base E5,positive_score,0.7849248647689819
3,Base E5,positive_score,0.7872213125228882
3,Base E5,positive_score,0.834244966506958
3,Base E5,positive_score,0.8203572034835815
3,Base E5,positive_score,0.7925689220428467
3,Base E5,positive_score,0.782694935798645
3,Base E5,positive_score,0.8041729927062988
3,Base E5,positive_score,0.7932379841804504
3,Base E5,positive_score,0.799288272857666
3,Base E5,positive_score,0.8292341232299805
3,Base E5,positive_score,0.8212071061134338
3,Base E5,positive_score,0.8138989806175232
3,Base E5,positive_score,0.8377370834350586
3,Base E5,positive_score,0.8252782225608826
3,Base E5,positive_score,0.8367613554000854
3,Base E5,positive_score,0.8038814067840576
3,Base E5,positive_score,0.8333656787872314
3,Base E5,positive_score,0.8121929168701172
3,Base E5,positive_score,0.8177543878555298
3,Base E5,positive_score,0.7956053018569946
3,Base E5,positive_score,0.8373729586601257
3,Base E5,positive_score,0.8085809946060181
3,Base E5,positive_score,0.7893632650375366
3,Base E5,positive_score,0.8193656802177429
3,Base E5,positive_score,0.8220158219337463
3,Base E5,positive_score,0.8185660243034363
3,Base E5,positive_score,0.8397329449653625
3,Base E5,positive_score,0.8561598658561707
3,Base E5,positive_score,0.8846501111984253
3,Base E5,positive_score,0.8649894595146179
3,Base E5,positive_score,0.8022897243499756
3,Base E5,positive_score,0.8104199767112732
3,Base E5,positive_score,0.84136563539505
3,Base E5,positive_score,0.8403139710426331
3,Base E5,positive_score,0.7896928787231445
3,Base E5,positive_score,0.8739600777626038
3,Base E5,positive_score,0.8033509850502014
3,Base E5,positive_score,0.8448406457901001
3,Base E5,positive_score,0.8248671293258667
3,Base E5,positive_score,0.8361991047859192
3,Base E5,positive_score,0.8654794096946716
3,Base E5,positive_score,0.820728063583374
3,Base E5,positive_score,0.7847139835357666
3,Base E5,positive_score,0.8171136379241943
3,Base E5,positive_score,0.832615852355957
3,Base E5,positive_score,0.840889036655426
3,Base E5,positive_score,0.8644976615905762
3,Base E5,positive_score,0.7994981408119202
3,Base E5,positive_score,0.8279233574867249
3,Base E5,positive_score,0.8021164536476135
3,Base E5,positive_score,0.8117479681968689
3,Base E5,positive_score,0.8210523724555969
3,Base E5,positive_score,0.8743169903755188
3,Base E5,positive_score,0.8737019300460815
3,Base E5,positive_score,0.8624664545059204
3,Base E5,positive_score,0.8397048711776733
3,Base E5,positive_score,0.8462055921554565
3,Base E5,positive_score,0.8078696131706238
3,Base E5,positive_score,0.7998003959655762
3,Base E5,positive_score,0.8160251975059509
3,Base E5,positive_score,0.8560820817947388
3,Base E5,positive_score,0.8212277293205261
3,Base E5,positive_score,0.7782620787620544
3,Base E5,positive_score,0.794994056224823
3,Base E5,positive_score,0.8367784023284912
3,Base E5,positive_score,0.8307079076766968
3,Base E5,positive_score,0.8696250915527344
3,Base E5,positive_score,0.8118606209754944
3,Base E5,positive_score,0.838094174861908
3,Base E5,positive_score,0.8229265809059143
3,Base E5,positive_score,0.7915288209915161
3,Base E5,positive_score,0.8195582628250122
3,Base E5,positive_score,0.8546465039253235
3,Base E5,positive_score,0.8213586807250977
3,Base E5,positive_score,0.7784967422485352
3,Base E5,positive_score,0.7424182891845703
3,Base E5,positive_score,0.852932333946228
3,Base E5,positive_score,0.8449741005897522
3,Base E5,positive_score,0.8225395083427429
3,Base E5,positive_score,0.8376843333244324
3,Base E5,positive_score,0.8075578212738037
3,Base E5,positive_score,0.791162371635437
3,Base E5,positive_score,0.7888684272766113
3,Base E5,positive_score,0.8481860756874084
3,Base E5,positive_score,0.8234304189682007
3,Base E5,positive_score,0.8103519678115845
3,Base E5,positive_score,0.8206691741943359
3,Base E5,positive_score,0.8044975399971008
3,Base E5,positive_score,0.8501245975494385
3,Base E5,positive_score,0.7771262526512146
3,Base E5,positive_score,0.8189336657524109
3,Base E5,positive_score,0.7925206422805786
3,Base E5,positive_score,0.855931282043457
3,Base E5,positive_score,0.8589082360267639
3,Base E5,positive_score,0.7738997340202332
3,Base E5,positive_score,0.8648337125778198
3,Base E5,positive_score,0.8531142473220825
3,Base E5,positive_score,0.8383162617683411
3,Base E5,positive_score,0.7976425886154175
3,Base E5,positive_score,0.8638975024223328
3,Base E5,positive_score,0.8624048233032227
3,Base E5,positive_score,0.8704302310943604
3,Base E5,positive_score,0.847586452960968
3,Base E5,positive_score,0.812408447265625
3,Base E5,positive_score,0.8574599027633667
3,Base E5,positive_score,0.7824078798294067
3,Base E5,positive_score,0.8461827039718628
3,Base E5,positive_score,0.7977718114852905
3,Base E5,positive_score,0.8370187878608704
3,Base E5,positive_score,0.7564842700958252
3,Base E5,positive_score,0.7912798523902893
3,Base E5,positive_score,0.8148710131645203
3,Base E5,positive_score,0.8792567253112793
3,Base E5,positive_score,0.8133350610733032
3,Base E5,positive_score,0.8410240411758423
3,Base E5,positive_score,0.814263105392456
3,Base E5,positive_score,0.8261469602584839
3,Base E5,positive_score,0.8098371028900146
3,Base E5,positive_score,0.8271776437759399
3,Base E5,positive_score,0.8211203813552856
3,Base E5,positive_score,0.8185275793075562
3,Base E5,positive_score,0.8056034445762634
3,Base E5,positive_score,0.8261151313781738
3,Base E5,positive_score,0.8120154142379761
3,Base E5,positive_score,0.8741443753242493
3,Base E5,positive_score,0.8319668173789978
3,Base E5,positive_score,0.8634324073791504
3,Base E5,positive_score,0.8269920349121094
3,Base E5,positive_score,0.8361383080482483
3,Base E5,positive_score,0.8660772442817688
3,Base E5,positive_score,0.8273360133171082
3,Base E5,positive_score,0.8364216089248657
3,Base E5,positive_score,0.8351549506187439
3,Base E5,positive_score,0.8061282634735107
3,Base E5,positive_score,0.8813221454620361
3,Base E5,positive_score,0.8577492833137512
3,Base E5,positive_score,0.8345834612846375
3,Base E5,positive_score,0.8200128674507141
3,Base E5,positive_score,0.8193519115447998
3,Base E5,positive_score,0.7888007760047913
3,Base E5,positive_score,0.8531884551048279
3,Base E5,positive_score,0.8149245977401733
3,Base E5,positive_score,0.8469027280807495
3,Base E5,positive_score,0.7972737550735474
3,Base E5,positive_score,0.8856788277626038
3,Base E5,positive_score,0.8086472153663635
3,Base E5,positive_score,0.8350381255149841
3,Base E5,positive_score,0.83266681432724
3,Base E5,positive_score,0.8177716732025146
3,Base E5,positive_score,0.8016446828842163
3,Base E5,positive_score,0.8097900748252869
3,Base E5,positive_score,0.8259981870651245
3,Base E5,positive_score,0.8054471611976624
3,Base E5,positive_score,0.8455826640129089
3,Base E5,positive_score,0.7976701259613037
3,Base E5,positive_score,0.8152318000793457
3,Base E5,positive_score,0.8341478109359741
3,Base E5,positive_score,0.8272082805633545
3,Base E5,positive_score,0.8270924687385559
3,Base E5,positive_score,0.7862898111343384
